5.82488679e-02 -2.10805998e-02 -7.57878321e-02 -5.64298140e-02 
5.82488679e-02 -2.19200122e-02 -7.55363198e-02 -5.75495556e-02 
5.82488679e-02 -2.20654219e-02 -7.54913024e-02 -5.77409079e-02 
5.82488679e-02 -2.21455998e-02 -7.54663109e-02 -5.78461098e-02 
5.82488679e-02 -2.27176822e-02 -7.52845272e-02 -5.85903910e-02 
5.82488679e-02 -2.33124816e-02 -7.50887257e-02 -5.93516489e-02 
5.82488679e-02 -2.34245128e-02 -7.50509782e-02 -5.94934133e-02 
5.82488679e-02 -2.35335669e-02 -7.50139412e-02 -5.96308616e-02 
5.82488679e-02 -2.39572390e-02 -7.48670395e-02 -6.01591692e-02 
5.82488679e-02 -2.40707769e-02 -7.48267749e-02 -6.02990525e-02 
5.82488679e-02 -2.44947956e-02 -7.46725714e-02 -6.08141804e-02 
5.82488679e-02 -2.45429944e-02 -7.46546334e-02 -6.08719550e-02 
5.82488679e-02 -2.45524406e-02 -7.46511076e-02 -6.08832584e-02 
5.82488679e-02 -2.47290925e-02 -7.45845415e-02 -6.10934345e-02 
5.82488679e-02 -2.48511690e-02 -7.45378294e-02 -6.12373152e-02 
5.82488679e-02 -2.50095994e-02 -7.44763250e-02 -6.14223490e-02 
5.82488679e-02 -2.54100876e-02 -7.43163917e-02 -6.18814886e-02 
5.82488679e-02 -2.57358801e-02 -7.41816515e-02 -6.22460105e-02 
5.82488679e-02 -2.57368987e-02 -7.41812239e-02 -6.22471378e-02 
5.82488679e-02 -2.59334291e-02 -7.40979764e-02 -6.24632000e-02 
5.82488679e-02 -2.59359458e-02 -7.40969009e-02 -6.24659484e-02 
5.82488679e-02 -2.63303619e-02 -7.39254025e-02 -6.28908902e-02 
5.82488679e-02 -2.63761625e-02 -7.39051054e-02 -6.29394844e-02 
5.82488679e-02 -2.65154684e-02 -7.38428722e-02 -6.30863046e-02 
5.82488679e-02 -2.67609147e-02 -7.37313544e-02 -6.33412992e-02 
5.82488679e-02 -2.71284700e-02 -7.35596745e-02 -6.37138609e-02 
5.82488679e-02 -2.74443043e-02 -7.34074128e-02 -6.40245475e-02 
5.82488679e-02 -2.74580112e-02 -7.34007033e-02 -6.40378279e-02 
5.82488679e-02 -2.75217201e-02 -7.33694070e-02 -6.40993330e-02 
5.82488679e-02 -2.76519547e-02 -7.33048675e-02 -6.42239332e-02 
5.82488679e-02 -2.78619083e-02 -7.31992669e-02 -6.44216804e-02 
5.82488679e-02 -2.79133531e-02 -7.31731087e-02 -6.44695652e-02 
5.82488679e-02 -2.81976316e-02 -7.30266831e-02 -6.47303878e-02 
5.82488679e-02 -2.82994733e-02 -7.29735024e-02 -6.48223647e-02 
5.82488679e-02 -2.85847457e-02 -7.28227209e-02 -6.50763317e-02 
5.82488679e-02 -2.88192497e-02 -7.26969756e-02 -6.52814556e-02 
5.82488679e-02 -2.92226306e-02 -7.24773972e-02 -6.56276247e-02 
5.82488679e-02 -3.01313225e-02 -7.19694545e-02 -6.63801723e-02 
5.82488679e-02 -3.01689239e-02 -7.19480388e-02 -6.64104933e-02 
5.82488679e-02 -3.04184949e-02 -7.18049975e-02 -6.66098765e-02 
5.82488679e-02 -3.05261621e-02 -7.17427699e-02 -6.66948160e-02 
5.82488679e-02 -3.11809140e-02 -7.13557766e-02 -6.71934793e-02 
5.82488679e-02 -3.12347997e-02 -7.13231112e-02 -6.72328124e-02 
5.82488679e-02 -3.12630055e-02 -7.13059528e-02 -6.72532747e-02 
5.82488679e-02 -3.13340410e-02 -7.12625490e-02 -6.73044088e-02 
5.82488679e-02 -3.15875828e-02 -7.11052121e-02 -6.74818399e-02 
5.82488679e-02 -3.16450381e-02 -7.10689910e-02 -6.75208566e-02 
5.82488679e-02 -3.18333110e-02 -7.09487283e-02 -6.76454025e-02 
5.82488679e-02 -3.20453546e-02 -7.08103390e-02 -6.77794731e-02 
5.82488679e-02 -3.20673925e-02 -7.07957788e-02 -6.77930332e-02 
5.82488679e-02 -3.21304055e-02 -7.07539673e-02 -6.78314266e-02 
5.82488679e-02 -3.21609838e-02 -7.07335828e-02 -6.78498581e-02 
5.82488679e-02 -3.26476601e-02 -7.04016137e-02 -6.81272707e-02 
5.82488679e-02 -3.28025936e-02 -7.02933469e-02 -6.82101088e-02 
5.82488679e-02 -3.30151631e-02 -7.01431354e-02 -6.83202178e-02 
5.82488679e-02 -3.31914590e-02 -7.00172516e-02 -6.84087611e-02 
5.82488679e-02 -3.34034830e-02 -6.98644559e-02 -6.85122645e-02 
5.82488679e-02 -3.41266940e-02 -6.93333634e-02 -6.88441341e-02 
5.82488679e-02 -3.47035769e-02 -6.88999813e-02 -6.90879458e-02 
5.82488679e-02 -3.48428296e-02 -6.87941429e-02 -6.91441619e-02 
5.82488679e-02 -3.51954791e-02 -6.85240127e-02 -6.92819938e-02 
5.82488679e-02 -3.59428513e-02 -6.79416121e-02 -6.95526670e-02 
5.82488679e-02 -3.61120037e-02 -6.78079229e-02 -6.96098644e-02 
5.82488679e-02 -3.65666102e-02 -6.74451191e-02 -6.97559641e-02 
5.82488679e-02 -3.71758467e-02 -6.69503604e-02 -6.99331281e-02 
5.82488679e-02 -3.76199744e-02 -6.65824662e-02 -7.00464987e-02 
5.82488679e-02 -3.77362143e-02 -6.64849657e-02 -7.00735134e-02 
5.82488679e-02 -3.79412352e-02 -6.63115558e-02 -7.01179985e-02 
5.82488679e-02 -3.81508355e-02 -6.61321137e-02 -7.01587319e-02 
5.82488679e-02 -3.84309206e-02 -6.58882995e-02 -7.02042857e-02 
5.82488679e-02 -3.84477135e-02 -6.58735174e-02 -7.02066549e-02 
5.82488679e-02 -3.84942088e-02 -6.58324860e-02 -7.02129857e-02 
5.82488679e-02 -3.87013205e-02 -6.56477889e-02 -7.02369188e-02 
5.82488679e-02 -3.87048892e-02 -6.56445781e-02 -7.02372681e-02 
5.82488679e-02 -3.87541429e-02 -6.56001630e-02 -7.02418654e-02 
5.82488679e-02 -3.92919347e-02 -6.51035386e-02 -7.02657977e-02 
5.82488679e-02 -3.94172027e-02 -6.49852579e-02 -7.02654078e-02 
5.82488679e-02 -3.94556095e-02 -6.49488510e-02 -7.02649511e-02 
5.82488679e-02 -3.95401598e-02 -6.48685057e-02 -7.02634695e-02 
5.82488679e-02 -3.95638068e-02 -6.48459917e-02 -7.02629499e-02 
5.82488679e-02 -3.96440599e-02 -6.47694662e-02 -7.02608924e-02 
5.82488679e-02 -3.97273055e-02 -6.46899308e-02 -7.02583554e-02 
5.82488679e-02 -3.99606468e-02 -6.44665166e-02 -7.02498773e-02 
5.82488679e-02 -4.03634115e-02 -6.40811650e-02 -7.02347165e-02 
5.82488679e-02 -4.06826072e-02 -6.37777162e-02 -7.02259835e-02 
5.82488679e-02 -4.13650415e-02 -6.31399155e-02 -7.02285193e-02 
5.82488679e-02 -4.14853369e-02 -6.30295773e-02 -7.02331331e-02 
5.82488679e-02 -4.18972306e-02 -6.26581612e-02 -7.02618611e-02 
5.82488679e-02 -4.19414087e-02 -6.26190060e-02 -7.02663278e-02 
5.82488679e-02 -4.22710056e-02 -6.23320256e-02 -7.03101303e-02 
5.82488679e-02 -4.23508795e-02 -6.22640160e-02 -7.03238768e-02 
5.82488679e-02 -4.26056406e-02 -6.20517355e-02 -7.03771599e-02 
5.82488679e-02 -4.28454180e-02 -6.18588685e-02 -7.04413719e-02 
5.82488679e-02 -4.31996163e-02 -6.15859308e-02 -7.05604175e-02 
5.82488679e-02 -4.32298645e-02 -6.15632101e-02 -7.05717694e-02 
5.82488679e-02 -4.32651850e-02 -6.15367827e-02 -7.05852332e-02 
5.82488679e-02 -4.34415470e-02 -6.14063598e-02 -7.06555483e-02 
5.82488679e-02 -4.35186063e-02 -6.13500946e-02 -7.06877236e-02 
5.82488679e-02 -4.38506861e-02 -6.11116423e-02 -7.08344616e-02 
5.82488679e-02 -4.57687743e-02 -5.97982122e-02 -7.18109319e-02 
5.82488679e-02 -4.67457957e-02 -5.91478785e-02 -7.23461906e-02 
5.82488679e-02 -4.73630031e-02 -5.87395723e-02 -7.26891698e-02 
5.82488679e-02 -4.76894938e-02 -5.85236994e-02 -7.28706000e-02 
5.82488679e-02 -4.78300892e-02 -5.84306579e-02 -7.29484901e-02 
5.82488679e-02 -4.86625560e-02 -5.78768905e-02 -7.34024447e-02 
5.82488679e-02 -4.94933193e-02 -5.73143103e-02 -7.38314314e-02 
5.82488679e-02 -4.99080048e-02 -5.70270958e-02 -7.40302927e-02 
5.82488679e-02 -5.00570903e-02 -5.69223854e-02 -7.40983227e-02 
5.82488679e-02 -5.00599949e-02 -5.69203365e-02 -7.40996272e-02 
5.82488679e-02 -5.01516848e-02 -5.68554774e-02 -7.41403682e-02 
5.82488679e-02 -5.01693986e-02 -5.68429049e-02 -7.41481384e-02 
5.82488679e-02 -5.04649645e-02 -5.66308893e-02 -7.42724528e-02 
5.82488679e-02 -5.08263466e-02 -5.63648709e-02 -7.44082220e-02 
5.82488679e-02 -5.08322820e-02 -5.63604290e-02 -7.44102779e-02 
5.82488679e-02 -5.12089482e-02 -5.60729332e-02 -7.45273073e-02 
5.82488679e-02 -5.12732750e-02 -5.60226492e-02 -7.45444507e-02 
5.82488679e-02 -5.12791757e-02 -5.60180184e-02 -7.45459796e-02 
5.82488679e-02 -5.12919259e-02 -5.60080017e-02 -7.45492580e-02 
5.82488679e-02 -5.16417527e-02 -5.57276268e-02 -7.46258837e-02 
5.82488679e-02 -5.17608633e-02 -5.56298533e-02 -7.46464232e-02 
5.82488679e-02 -5.19784705e-02 -5.54486664e-02 -7.46777892e-02 
5.82488679e-02 -5.21081669e-02 -5.53393462e-02 -7.46932829e-02 
5.82488679e-02 -5.21379857e-02 -5.53140920e-02 -7.46965558e-02 
5.82488679e-02 -5.22459909e-02 -5.52222840e-02 -7.47076024e-02 
5.82488679e-02 -5.23651343e-02 -5.51204617e-02 -7.47184726e-02 
5.82488679e-02 -5.35823325e-02 -5.40604464e-02 -7.47818805e-02 
5.82488679e-02 -5.53251157e-02 -5.25079191e-02 -7.47885848e-02 
5.82488679e-02 -5.57876642e-02 -5.20865095e-02 -7.47676654e-02 
5.82488679e-02 -5.60554349e-02 -5.18379705e-02 -7.47444194e-02 
5.82488679e-02 -5.60981646e-02 -5.17978292e-02 -7.47395422e-02 
5.82488679e-02 -5.61129373e-02 -5.17839144e-02 -7.47377662e-02 
5.82488679e-02 -5.64421651e-02 -5.14678902e-02 -7.46838082e-02 
5.82488679e-02 -5.67548316e-02 -5.11558045e-02 -7.46034980e-02 
5.82488679e-02 -5.67852841e-02 -5.11248238e-02 -7.45942546e-02 
5.82488679e-02 -5.69012816e-02 -5.10060235e-02 -7.45571236e-02 
5.82488679e-02 -5.70207762e-02 -5.08825017e-02 -7.45161025e-02 
5.82488679e-02 -5.85076292e-02 -4.92994226e-02 -7.38936444e-02 
5.82488679e-02 -6.01756161e-02 -4.74705062e-02 -7.30668869e-02 
5.82488679e-02 -6.02376578e-02 -4.74010419e-02 -7.30326594e-02 
5.82488679e-02 -6.11389462e-02 -4.63638603e-02 -7.24676675e-02 
5.82488679e-02 -6.12713947e-02 -4.62049718e-02 -7.23690327e-02 
5.82488679e-02 -6.18047833e-02 -4.55457794e-02 -7.19252728e-02 
5.82488679e-02 -6.21909993e-02 -4.50539227e-02 -7.15689608e-02 
5.82488679e-02 -6.41825761e-02 -4.24331552e-02 -6.95293991e-02 
5.82488679e-02 -6.45409571e-02 -4.19498997e-02 -6.91346686e-02 
5.82488679e-02 -6.53704491e-02 -4.08059578e-02 -6.81610062e-02 
5.82488679e-02 -6.55985179e-02 -4.04798088e-02 -6.78659376e-02 
5.82488679e-02 -6.57665236e-02 -4.02339735e-02 -6.76354769e-02 
5.82488679e-02 -6.60011526e-02 -3.98811353e-02 -6.72913193e-02 
5.82488679e-02 -6.61170107e-02 -3.97027931e-02 -6.71117469e-02 
5.82488679e-02 -6.61265139e-02 -3.96880530e-02 -6.70967565e-02 
5.82488679e-02 -6.64106466e-02 -3.92407408e-02 -6.66331299e-02 
5.82488679e-02 -6.74349398e-02 -3.75687228e-02 -6.48232494e-02 
5.82488679e-02 -6.75732332e-02 -3.73389542e-02 -6.45695697e-02 
5.82488679e-02 -6.86730770e-02 -3.54819517e-02 -6.24840641e-02 
5.82488679e-02 -6.89026034e-02 -3.50841384e-02 -6.20254298e-02 
5.82488679e-02 -6.89793606e-02 -3.49495960e-02 -6.18686361e-02 
5.82488679e-02 -6.91082363e-02 -3.47214000e-02 -6.16001715e-02 
5.82488679e-02 -6.92809966e-02 -3.44094818e-02 -6.12266802e-02 
5.82488679e-02 -6.92868115e-02 -3.43988339e-02 -6.12137720e-02 
5.82488679e-02 -6.93250789e-02 -3.43284811e-02 -6.11281929e-02 
5.82488679e-02 -6.93494730e-02 -3.42833692e-02 -6.10730424e-02 
5.82488679e-02 -6.95046154e-02 -3.39910508e-02 -6.07100868e-02 
5.82488679e-02 -6.96228080e-02 -3.37613563e-02 -6.04178223e-02 
5.82488679e-02 -6.97583002e-02 -3.34902632e-02 -6.00652990e-02 
5.82488679e-02 -6.97684106e-02 -3.34697135e-02 -6.00382738e-02 
5.82488679e-02 -6.99422005e-02 -3.31102783e-02 -5.95598333e-02 
5.82488679e-02 -7.00334803e-02 -3.29174083e-02 -5.92994017e-02 
5.82488679e-02 -7.00857048e-02 -3.28060120e-02 -5.91480561e-02 
5.82488679e-02 -7.01856257e-02 -3.25910469e-02 -5.88544002e-02 
5.82488679e-02 -7.02395280e-02 -3.24742037e-02 -5.86940241e-02 
5.82488679e-02 -7.11929254e-02 -3.03438592e-02 -5.57160910e-02 
5.82488679e-02 -7.16662794e-02 -2.92521734e-02 -5.41628822e-02 
5.82488679e-02 -7.19942480e-02 -2.84790260e-02 -5.30503136e-02 
5.82488679e-02 -7.24673781e-02 -2.73219908e-02 -5.13554497e-02 
5.82488679e-02 -7.28394855e-02 -2.63613918e-02 -4.99140547e-02 
5.82488679e-02 -7.28607348e-02 -2.63051992e-02 -4.98288913e-02 
5.82488679e-02 -7.38730838e-02 -2.35247694e-02 -4.55529467e-02 
5.82488679e-02 -7.44362298e-02 -2.19020210e-02 -4.30157167e-02 
5.82488679e-02 -7.45806088e-02 -2.14705868e-02 -4.23335295e-02 
5.82488679e-02 -7.45855663e-02 -2.14556022e-02 -4.23097554e-02 
5.82488679e-02 -7.48747658e-02 -2.05552783e-02 -4.08693220e-02 
5.82488679e-02 -7.49756748e-02 -2.02258488e-02 -4.03355545e-02 
5.82488679e-02 -7.52275262e-02 -1.93557275e-02 -3.89062164e-02 
5.82488679e-02 -7.52307037e-02 -1.93442497e-02 -3.88871729e-02 
5.82488679e-02 -7.52348632e-02 -1.93292051e-02 -3.88622046e-02 
5.82488679e-02 -7.53715205e-02 -1.88227797e-02 -3.80174313e-02 
5.82488679e-02 -7.54141142e-02 -1.86604053e-02 -3.77450208e-02 
5.82488679e-02 -7.55446467e-02 -1.81515132e-02 -3.68875781e-02 
5.82488679e-02 -7.57701527e-02 -1.72417971e-02 -3.53452888e-02 
5.82488679e-02 -7.61152504e-02 -1.57955044e-02 -3.28784889e-02 
5.82488679e-02 -7.62221321e-02 -1.53334498e-02 -3.20871593e-02 
5.82488679e-02 -7.63154029e-02 -1.49222761e-02 -3.13813620e-02 
5.82488679e-02 -7.63482392e-02 -1.47753619e-02 -3.11287671e-02 
5.82488679e-02 -7.63637701e-02 -1.47054543e-02 -3.10084968e-02 
5.82488679e-02 -7.64059502e-02 -1.45142742e-02 -3.06793613e-02 
5.82488679e-02 -7.64287340e-02 -1.44102911e-02 -3.05002320e-02 
5.82488679e-02 -7.64725723e-02 -1.42092818e-02 -3.01538561e-02 
5.82488679e-02 -7.64864046e-02 -1.41457491e-02 -3.00443847e-02 
5.82488679e-02 -7.65117594e-02 -1.40293880e-02 -2.98439478e-02 
5.82488679e-02 -7.65461246e-02 -1.38723246e-02 -2.95736290e-02 
5.82488679e-02 -7.67366851e-02 -1.30357991e-02 -2.81431494e-02 
5.82488679e-02 -7.67520013e-02 -1.29716131e-02 -2.80341877e-02 
5.82488679e-02 -7.67834652e-02 -1.28411212e-02 -2.78130246e-02 
5.82488679e-02 -7.71621045e-02 -1.13828422e-02 -2.53695936e-02 
5.82488679e-02 -7.78782032e-02 -8.94745094e-03 -2.13633076e-02 
5.82488679e-02 -7.88747948e-02 -5.91910965e-03 -1.64431053e-02 
5.82488679e-02 -7.98067998e-02 -3.33501233e-03 -1.22594617e-02 
5.82488679e-02 -7.99032490e-02 -3.07683064e-03 -1.18409161e-02 
5.82488679e-02 -8.00630984e-02 -2.65065574e-03 -1.11495187e-02 
5.82488679e-02 -8.07288909e-02 -8.61569451e-04 -8.23688929e-03 
5.82488679e-02 -8.08360453e-02 -5.63772187e-04 -7.74985713e-03 
5.82488679e-02 -8.08699872e-02 -4.68318621e-04 -7.59357298e-03 
5.82488679e-02 -8.08759872e-02 -4.51382047e-04 -7.56583385e-03 
5.82488679e-02 -8.08829069e-02 -4.31825131e-04 -7.53379957e-03 
5.82488679e-02 -8.10440319e-02 3.18096020e-05 -6.77323475e-03 
5.82488679e-02 -8.11214610e-02 2.61049410e-04 -6.39636911e-03 
5.82488679e-02 -8.13512640e-02 9.70468726e-04 -5.22692744e-03 
5.82488679e-02 -8.13656977e-02 1.01658973e-03 -5.15074868e-03 
5.82488679e-02 -8.14157850e-02 1.17817375e-03 -4.88372610e-03 
5.82488679e-02 -8.14609941e-02 1.32614149e-03 -4.63903023e-03 
5.82488679e-02 -8.15651206e-02 1.67523319e-03 -4.06109943e-03 
5.82488679e-02 -8.16799480e-02 2.07542307e-03 -3.39752344e-03 
5.82488679e-02 -8.17594105e-02 2.36305416e-03 -2.91993468e-03 
